B2R1S1,44.773243,-63.606517
B2R1S2,44.743212,-63.626428
B2R1S3,44.775627,-63.605769
B2R1S4,44.776140,-63.605265
B2R1S5,44.782758,-63.599457
B2R1S6,44.783736,-63.598805
B2R1S7,44.781789,-63.599772
B2R1S8,44.781763,-63.599710
B2R1S9,44.788634,-63.602013
B2R1T1,44.792096,-63.605753
B2R1T2,44.799564,-63.606024
B2R1T3,44.787091,-63.599702
B2R1T4,44.789231,-63.603020
B2R1T5,44.797725,-63.606468
B2R1T6,44.718145,-63.509265
B2R1T7,44.718345,-63.508001
B2R1T8,44.729047,-63.537198
B2R1T9,44.716887,-63.506358
B2R1V1,44.721011,-63.519897
B2R1V2,44.723279,-63.524211
B2R1V3,44.723291,-63.527766
B2R1V4,44.717952,-63.514653
B2R1V5,44.717264,-63.516796
B2R1V6,44.758053,-63.574051
B2R1V7,44.730671,-63.549375
B2R1V8,44.739875,-63.556246
B2R1V9,44.758053,-63.574051
B2R1W1,44.758053,-63.574051
B2R1W2,44.741552,-63.557732
B2R1W3,44.740463,-63.556741
B2R1W4,44.744457,-63.561727
B2R1W5,44.747812,-63.564359
B2R1W6,44.746654,-63.563738
B2R1W7,44.747930,-63.564686
B2R1W8,44.748033,-63.564972
B2R1W9,44.757735,-63.573979
B2R1X1,44.788054,-63.601052
B2R1X2,44.740197,-63.542643
B2R1X3,44.741919,-63.543347
B2R1X4,44.741581,-63.545815
B2R1Y1,44.757924,-63.574022
B2R1Y2,44.757135,-63.573762
B2R1Y3,44.763438,-63.574764
B2R1Y4,44.762408,-63.574514
B2R1Y5,44.763623,-63.574800
B2R1Y6,44.762571,-63.574521
B2R1Y7,44.772815,-63.582532
B2R1Y8,44.776910,-63.586765
B2R1Y9,44.777014,-63.586969
B2R1Z1,44.781455,-63.596472
B2R1Z2,44.782792,-63.593642
B2R1Z3,44.718927,-63.511775
B2R1Z4,44.741173,-63.546845
B2R1Z5,44.779731,-63.591516
B2R2S4,44.748101,-63.564956
B2T0A1,44.955315,-63.526686
B2T0A2,44.864670,-63.542091
B2T0A3,44.925084,-63.565699
B2T0A4,44.956896,-63.528674
B2T0A5,44.956852,-63.528619
B2T0A6,44.959050,-63.528018
B2T0A7,44.956335,-63.527290
B2T0A8,44.946515,-63.536107
B2T0A9,44.826917,-63.591935
B2T0B1,44.954097,-63.528662
B2T0B2,44.954919,-63.529459
B2T0B3,44.955940,-63.529208
B2T0B4,44.955500,-63.529962
B2T0B5,44.863221,-63.611453
B2T0B6,44.861495,-63.601543
B2T0B7,44.864564,-63.614088
B2T0B8,44.862665,-63.609886
B2T0B9,44.823858,-63.626445
B2T0C1,44.883656,-63.563980
B2T0C2,44.828880,-63.600503
B2T0C3,44.830355,-63.599258
B2T0C4,44.803579,-63.657816
B2T0C5,44.816788,-63.609957
B2T0C7,44.900587,-63.584346
B2T0C8,44.861424,-63.545789
B2T0C9,44.901874,-63.562588
B2T0E1,44.830914,-63.603344
B2T0E2,44.831414,-63.598422
B2T0E3,44.901874,-63.562588
B2T0E4,44.829784,-63.640704
B2T0E5,44.817579,-63.633946
B2T0E6,44.928541,-63.545514
B2T0E7,44.864150,-63.608973
B2T0E8,44.866031,-63.601284
B2T0E9,44.916214,-63.560142
B2T0G1,44.915755,-63.562848
B2T0G2,44.942455,-63.521005
B2T0G3,44.949275,-63.517392
B2T0G4,44.901874,-63.562588
B2T0G5,44.901874,-63.562588
B2T0G6,44.829527,-63.646556
B2T0G7,44.945290,-63.518856
B2T0G8,44.818564,-63.636049
B2T0G9,44.817707,-63.636927
B2T0H1,44.817209,-63.633705
B2T0H2,44.819429,-63.635304
B2T0H3,44.830308,-63.643786
B2T0H4,44.901874,-63.562588
B2T0H5,44.936383,-63.523276
B2T0H7,44.944615,-63.536860
B2T0K9,44.866177,-63.601221
B2T0L6,44.832386,-63.641472
B2T0T2,44.835873,-63.650635
B2T1A0,44.939288,-63.534643
B2T1A1,44.846555,-63.602101
B2T1A2,44.868038,-63.622278
B2T1A3,44.850530,-63.608319
B2T1A4,44.790185,-63.625929
B2T1A5,44.851537,-63.602999
B2T1A6,44.857780,-63.596517
B2T1A7,44.948547,-63.539650
B2T1A8,44.962427,-63.536764
B2T1A9,44.918663,-63.564933
B2T1B1,44.924022,-63.572173
B2T1B2,44.903408,-63.576087
B2T1B3,44.901302,-63.586337
B2T1B4,44.892667,-63.591539
B2T1B5,44.879098,-63.583471
B2T1B6,44.873603,-63.599728
B2T1B7,44.871146,-63.609834
B2T1B8,44.865941,-63.613115
B2T1B9,44.901408,-63.436099
B2T1C1,44.925036,-63.535433
B2T1C2,44.919040,-63.508242
B2T1C3,44.919047,-63.541864
B2T1C4,44.932769,-63.545201
B2T1C5,44.858733,-63.589600
B2T1C6,44.944860,-63.540443
B2T1C7,44.858733,-63.589600
B2T1C8,44.937256,-63.535087
B2T1C9,44.944348,-63.535928
B2T1E1,44.944806,-63.533890
B2T1E2,44.926622,-63.521132
B2T1E3,44.926118,-63.547323
B2T1E4,44.889351,-63.518353
B2T1E5,44.815725,-63.621884
B2T1E6,44.808488,-63.616974
B2T1E7,44.803519,-63.632063
B2T1E8,44.811192,-63.626977
B2T1E9,44.807425,-63.627797
B2T1G1,44.798883,-63.641446
B2T1G2,44.792440,-63.642505
B2T1G3,44.788690,-63.648019
B2T1G4,44.791199,-63.662756
B2T1G5,44.808811,-63.635824
B2T1G6,44.804710,-63.643786
B2T1G7,44.784914,-63.635835
B2T1G8,44.945187,-63.551595
B2T1G9,44.940081,-63.566871
B2T1H1,44.946613,-63.561890
B2T1H2,44.953333,-63.565759
B2T1H3,44.960337,-63.556231
B2T1H4,44.802293,-63.564629
B2T1H5,44.969603,-63.543263
B2T1H6,44.963740,-63.547820
B2T1H7,44.828769,-63.605527
B2T1H8,44.969195,-63.562180
B2T1H9,44.966565,-63.582239
B2T1J1,44.825160,-63.615013
B2T1J2,44.824062,-63.612449
B2T1J3,44.837825,-63.607225
B2T1J4,44.856376,-63.609361
B2T1J5,44.810336,-63.603270
B2T1J6,44.814525,-63.589548
B2T1J7,44.949512,-63.532499
B2T1J8,44.951995,-63.532714
B2T1J9,44.953040,-63.532298
B2T1K1,44.779361,-63.625461
B2T1K2,44.885750,-63.515720
B2T1K3,44.875336,-63.521542
B2T1K4,44.926869,-63.533909
B2T1K5,44.972320,-63.503950
B2T1K6,44.813468,-63.609356
B2T1K7,44.803205,-63.649805
B2T1K8,44.885886,-63.470175
B2T1K9,44.939183,-63.535148
B2T1L1,44.939183,-63.535148
B2T1L2,44.820167,-63.601373
B2T1L3,44.949893,-63.532096
B2T1L4,44.955602,-63.529601
B2T1L5,44.939183,-63.535148
B2T1L6,44.786147,-63.620480
B2T1L7,44.796667,-63.655239
B2T1L8,44.818871,-63.612177
B2T1L9,44.681140,-63.667068
B2T1M1,44.840989,-63.618373
B2T1M2,44.980033,-63.557618
B2T1M3,44.938920,-63.537780
B2T1M4,44.943966,-63.534813
B2T1M5,44.944337,-63.534493
B2T1M6,44.886107,-63.517400
B2T1M7,44.826012,-63.625612
B2T1M8,44.826099,-63.628157
B2T1M9,44.829571,-63.638276
B2T1N1,44.830652,-63.622119
B2T1N2,44.830380,-63.619407
B2T1N3,44.827126,-63.621786
B2T1N4,44.827953,-63.614514
B2T1N5,44.827430,-63.619180
B2T1N6,44.831896,-63.620906
B2T1N7,44.838850,-63.619542
B2T1N8,44.826394,-63.618590
B2T1N9,44.826445,-63.618907
B2T1P1,44.825987,-63.618297
B2T1P2,44.826497,-63.626381
B2T1P3,44.824312,-63.627619
B2T1P4,44.828592,-63.617803
B2T1P5,44.830011,-63.619836
B2T1P6,44.826147,-63.616462
B2T1P7,44.797775,-63.620097
B2T1P8,44.799081,-63.622771
B2T1P9,44.796975,-63.659597
B2T1R1,44.793399,-63.659906
B2T1R2,44.824474,-63.628209
B2T1R3,44.828590,-63.639192
B2T1R4,44.826297,-63.628402
B2T1R5,44.791812,-63.640464
B2T1R6,44.938921,-63.537780
B2T1R8,44.872148,-63.534325
B2T1R9,44.797804,-63.660076
B2T1S1,44.832309,-63.641471
B2T1S2,44.829937,-63.639206
B2T1S3,44.832430,-63.641542
B2T1S4,44.840734,-63.637271
B2T1S5,44.833162,-63.647180
B2T1S6,44.835496,-63.650945
B2T1S7,44.832400,-63.648274
B2T1S8,44.793265,-63.617476
B2T1S9,44.794713,-63.625676
B2T1T1,44.796141,-63.617472
B2T1T2,44.797091,-63.617214
B2T1T3,44.803037,-63.620881
B2T1T4,44.798820,-63.616291
B2T1T5,44.803258,-63.622402
B2T1T6,44.996592,-63.535953
B2T1T7,44.993169,-63.544789
B2T1T8,44.833201,-63.646733
B2T1T9,44.905833,-63.569079
B2T1V1,44.822842,-63.627026
B2T1V2,44.803236,-63.622216
B2T1V3,44.799762,-63.662194
B2T1V4,44.872530,-63.579095
B2T1V5,44.874362,-63.578108
B2T1V6,44.823153,-63.628077
B2T1V7,44.799827,-63.605111
B2T1V8,44.799437,-63.604861
B2T1V9,44.800607,-63.605328
B2T1W1,44.801993,-63.602431
B2T1W2,44.801737,-63.605319
B2T1W3,44.792380,-63.605779
B2T1W4,44.802538,-63.605356
B2T1W5,44.801041,-63.606270
B2T1W6,44.792233,-63.641990
B2T1W7,44.833209,-63.585895
B2T1W8,44.832095,-63.588961
B2T1W9,44.832010,-63.585712
B2T1X1,44.831619,-63.587134
B2T1X2,44.833362,-63.583634
B2T1X3,44.831810,-63.587979
B2T1X4,44.829747,-63.592659
B2T1X5,44.827994,-63.584809
B2T1X6,44.832560,-63.583508
B2T1X7,44.834189,-63.581327
B2T1X8,44.831528,-63.583795
B2T1X9,44.835495,-63.577499
B2T1Y1,44.798126,-63.661437
B2T1Y2,44.800146,-63.661215
B2T1Y3,44.901618,-63.583242
B2T1Y4,44.883656,-63.563980
B2T1Y5,44.795170,-63.664792
B2T1Y6,44.798738,-63.661594
B2T1Y7,44.794171,-63.666864
B2T1Y8,44.823126,-63.629991
B2T1Y9,44.821208,-63.631626
B2T1Z1,44.832460,-63.648311
B2T1Z2,44.809276,-63.649042
B2T1Z3,44.832899,-63.579599
B2T1Z4,44.801966,-63.605451
B2T1Z5,44.954939,-63.526212
B2T1Z6,44.820029,-63.631115
B2T1Z7,44.822697,-63.628656
B2T1Z8,44.799775,-63.660101
B2T1Z9,44.800152,-63.659528
B2T2A1,44.805630,-63.658187
B2T2A2,44.801114,-63.657136
B2T2E6,44.667695,-63.608207
B2T2G9,44.665479,-63.550826
B2T2L7,44.687868,-63.499610
B2T2P3,44.901874,-63.562588
B2T4T2,44.858733,-63.589600
B2W0A1,44.685395,-63.501843
B2W0A2,44.666194,-63.529283
B2W0A3,44.666224,-63.529200
B2W0A4,44.663265,-63.528698
B2W0A5,44.661113,-63.526023
B2W0A6,44.667662,-63.531284
B2W0A7,44.662780,-63.506344
B2W0A8,44.666776,-63.528205
B2W0A9,44.685040,-63.521923
B2W0B1,44.659218,-63.526371
B2W0B2,44.660323,-63.526834
B2W0B3,44.658466,-63.525875
B2W0B4,44.685033,-63.521938
B2W0B5,44.677480,-63.535829
B2W0B6,44.677041,-63.534927
B2W0B7,44.676950,-63.534893
B2W0B8,44.677346,-63.529185
B2W0B9,44.678210,-63.529965
B2W0C1,44.677707,-63.529562
B2W0C2,44.677714,-63.529194
B2W0C3,44.678556,-63.529940
B2W0C4,44.678050,-63.530088
B2W0C5,44.677128,-63.529533
B2W0C6,44.676636,-63.529151
B2W0C7,44.665939,-63.529973
B2W0C8,44.661298,-63.530276
B2W0C9,44.663526,-63.529474
B2W0E1,44.682190,-63.480606
B2W0E2,44.681213,-63.479363
B2W0E3,44.675281,-63.495913
B2W0E4,44.677993,-63.477821
B2W0E5,44.679900,-63.478887
B2W0E6,44.658474,-63.525883
B2W0E7,44.662454,-63.496082
B2W0E8,44.661278,-63.530033
B2W0E9,44.663114,-63.527974
B2W0G1,44.666020,-63.503472
B2W0G2,44.665116,-63.502522
B2W0G3,44.665533,-63.503343
B2W0G4,44.661747,-63.502002
B2W0G5,44.661607,-63.526725
B2W0G6,44.661157,-63.526080
B2W0G7,44.660724,-63.504244
B2W0G9,44.661357,-63.501852
B2W0H1,44.662442,-63.501353
B2W0H2,44.666948,-63.530644
B2W0H3,44.675101,-63.511152
B2W0H5,44.678681,-63.491133
B2W0J1,44.665950,-63.519013
B2W1A1,44.677584,-63.519964
B2W1A2,44.645887,-63.543492
B2W1A3,44.645715,-63.543164
B2W1A4,44.645175,-63.542662
B2W1A5,44.645391,-63.542789
B2W1A6,44.644593,-63.541106
B2W1A7,44.644526,-63.541418
B2W1A8,44.637058,-63.528542
B2W1A9,44.639970,-63.533034
B2W1B1,44.644614,-63.539565
B2W1B2,44.644204,-63.538755
B2W1B3,44.645603,-63.540089
B2W1B4,44.645349,-63.538378
B2W1B5,44.645280,-63.538268
B2W1B6,44.646938,-63.540443
B2W1B7,44.644976,-63.544399
B2W1B8,44.646331,-63.537857
B2W1B9,44.646196,-63.537627
B2W1C1,44.648618,-63.540880
B2W1C2,44.648122,-63.540046
B2W1C3,44.647575,-63.539228
B2W1C4,44.647755,-63.539444
B2W1C5,44.647167,-63.538548
B2W1C6,44.646737,-63.536289
B2W1C7,44.646783,-63.536364
B2W1C8,44.648199,-63.537541
B2W1C9,44.648209,-63.537555
B2W1E1,44.647258,-63.535686
B2W1E2,44.647386,-63.535916
B2W1E3,44.649548,-63.534655
B2W1E4,44.648412,-63.533560
B2W1E5,44.636806,-63.524966
B2W1E6,44.638113,-63.523444
B2W1E7,44.637048,-63.526237
B2W1E8,44.636983,-63.526316
B2W1E9,44.650543,-63.532851
B2W1G1,44.650564,-63.532827
B2W1G2,44.644645,-63.540743
B2W1G3,44.645208,-63.540050
B2W1G4,44.645744,-63.539414
B2W1G5,44.645994,-63.539120
B2W1G6,44.646577,-63.538418
B2W1G7,44.646993,-63.537919
B2W1G8,44.647419,-63.537402
B2W1G9,44.647625,-63.537149
B2W1H1,44.648834,-63.535714
B2W1H2,44.648697,-63.535862
B2W1H3,44.648294,-63.537851
B2W1H4,44.647630,-63.538662
B2W1H5,44.648697,-63.537363
B2W1H6,44.644489,-63.542050
B2W1H7,44.645721,-63.541490
B2W1H8,44.645668,-63.541554
B2W1H9,44.648274,-63.539255
B2W1J1,44.648269,-63.539260
B2W1J2,44.646102,-63.542494
B2W1J3,44.646116,-63.542485
B2W1J4,44.645239,-63.543568
B2W1J5,44.645350,-63.543430
B2W1J6,44.648612,-63.540086
B2W1J7,44.649019,-63.539681
B2W1J8,44.646604,-63.543280
B2W1J9,44.647171,-63.542602
B2W1K1,44.647613,-63.542103
B2W1K2,44.648278,-63.541322
B2W1K3,44.649929,-63.540155
B2W1K4,44.649919,-63.540143
B2W1K5,44.650684,-63.539245
B2W1K6,44.633704,-63.515043
B2W1K8,44.674278,-63.536569
B2W1K9,44.673813,-63.536228
B2W1L1,44.674965,-63.535792
B2W1L2,44.672263,-63.534678
B2W1L3,44.672229,-63.531016
B2W1L4,44.672470,-63.531067
B2W1L5,44.673907,-63.531586
B2W1L6,44.673919,-63.531584
B2W1L7,44.677135,-63.537021
B2W1L8,44.676856,-63.536513
B2W1L9,44.676582,-63.536069
B2W1M1,44.676150,-63.535288
B2W1M2,44.672197,-63.530347
B2W1M3,44.672174,-63.530267
B2W1M4,44.674444,-63.531844
B2W1M5,44.672829,-63.529157
B2W1M6,44.672579,-63.529020
B2W1M7,44.671608,-63.528706
B2W1M8,44.680257,-63.540243
B2W1M9,44.679521,-63.534691
B2W1N0,44.662454,-63.496082
B2W1N1,44.679667,-63.534841
B2W1N2,44.678637,-63.533729
B2W1N3,44.678637,-63.533729
B2W1N4,44.677976,-63.532875
B2W1N5,44.677968,-63.532880
B2W1N6,44.677217,-63.531984
B2W1N7,44.676550,-63.531562
B2W1N8,44.674643,-63.530596
B2W1N9,44.674420,-63.530638
B2W1P1,44.680621,-63.534661
B2W1P2,44.680471,-63.534673
B2W1P3,44.681932,-63.535476
B2W1P4,44.682097,-63.533878
B2W1P5,44.681403,-63.533527
B2W1P6,44.680748,-63.533180
B2W1P7,44.677277,-63.530729
B2W1P8,44.677983,-63.531009
B2W1P9,44.681521,-63.532105
B2W1R1,44.682608,-63.532592
B2W1R2,44.680943,-63.532198
B2W1R3,44.679225,-63.528217
B2W1R4,44.682096,-63.531660
B2W1R5,44.682596,-63.531866
B2W1R6,44.681216,-63.531258
B2W1R7,44.679515,-63.530513
B2W1R8,44.679547,-63.530527
B2W1R9,44.664816,-63.519728
B2W1S1,44.673326,-63.526859
B2W1S2,44.672924,-63.526435
B2W1S3,44.672423,-63.525856
B2W1S4,44.682372,-63.530707
B2W1S5,44.682372,-63.530707
B2W1S6,44.679767,-63.529429
B2W1S7,44.678723,-63.528829
B2W1S8,44.678795,-63.528863
B2W1S9,44.675015,-63.526976
B2W1T1,44.675726,-63.527598
B2W1T2,44.674623,-63.526634
B2W1T3,44.682332,-63.529506
B2W1T4,44.682328,-63.529497
B2W1T5,44.680123,-63.528431
B2W1T6,44.676751,-63.526350
B2W1T7,44.676063,-63.525110
B2W1T8,44.675038,-63.524838
B2W1T9,44.674879,-63.524797
B2W1V1,44.674290,-63.524657
B2W1V2,44.675629,-63.523683
B2W1V3,44.677526,-63.520320
B2W1V4,44.672867,-63.522675
B2W1V5,44.672386,-63.522422
B2W1V6,44.673011,-63.522693
B2W1V7,44.675748,-63.522499
B2W1V8,44.675650,-63.522474
B2W1V9,44.678975,-63.524084
B2W1W1,44.678968,-63.524036
B2W1W2,44.678396,-63.523204
B2W1W3,44.678403,-63.523159
B2W1W4,44.676484,-63.521467
B2W1W5,44.676152,-63.521376
B2W1W6,44.675281,-63.521130
B2W1W7,44.679472,-63.523294
B2W1W8,44.679205,-63.522101
B2W1W9,44.678915,-63.521620
B2W1X1,44.681265,-63.524899
B2W1X2,44.680667,-63.524386
B2W1X3,44.682791,-63.522727
B2W1X4,44.676576,-63.517966
B2W1X5,44.676509,-63.517892
B2W1X6,44.681379,-63.520880
B2W1X7,44.681059,-63.520528
B2W1X8,44.680208,-63.519666
B2W1X9,44.679668,-63.519207
B2W1Y1,44.679153,-63.518736
B2W1Y2,44.678242,-63.518234
B2W1Y3,44.677102,-63.517534
B2W1Y4,44.676657,-63.517249
B2W1Y5,44.675269,-63.516353
B2W1Y6,44.680873,-63.519468
B2W1Y7,44.680861,-63.519438
B2W1Y8,44.682389,-63.517917
B2W1Y9,44.681376,-63.518279
B2W1Z1,44.680365,-63.518153
B2W1Z2,44.680144,-63.518334
B2W1Z3,44.669313,-63.509983
B2W1Z4,44.669116,-63.509903
B2W1Z5,44.677252,-63.516220
B2W1Z6,44.676994,-63.516080
B2W1Z7,44.677714,-63.516606
B2W1Z8,44.683739,-63.521896
B2W1Z9,44.683169,-63.521403
B2W2A1,44.683757,-63.521572
B2W2A2,44.684317,-63.522122
B2W2A3,44.684862,-63.522731
B2W2A4,44.684862,-63.522731
B2W2A5,44.680100,-63.517100
B2W2A6,44.680304,-63.517247
B2W2A7,44.683836,-63.519751
B2W2A8,44.684203,-63.520822
B2W2A9,44.684850,-63.521520
B2W2B1,44.684596,-63.522736
B2W2B2,44.684604,-63.522739
B2W2B3,44.685693,-63.520349
B2W2B4,44.685223,-63.519816
B2W2B5,44.685815,-63.520451
B2W2B6,44.686183,-63.520879
B2W2B7,44.686310,-63.521032
B2W2B8,44.685065,-63.519327
B2W2B9,44.685076,-63.519320
B2W2C1,44.682578,-63.516248
B2W2C2,44.682515,-63.516180
B2W2C3,44.672937,-63.505719
B2W2C4,44.672842,-63.505612
B2W2C5,44.674972,-63.507488
B2W2C6,44.674966,-63.507498
B2W2C7,44.676919,-63.508274
B2W2C8,44.676855,-63.508289
B2W2C9,44.672256,-63.504439
B2W2E0,44.680611,-63.538407
B2W2E1,44.673308,-63.504854
B2W2E2,44.674180,-63.505349
B2W2E3,44.672782,-63.503186
B2W2E4,44.672082,-63.502691
B2W2E5,44.671448,-63.501939
B2W2E6,44.672747,-63.502471
B2W2E7,44.677754,-63.513979
B2W2E8,44.676632,-63.515592
B2W2E9,44.679497,-63.514157
B2W2G1,44.681365,-63.513631
B2W2G2,44.681392,-63.513581
B2W2G3,44.679763,-63.514477
B2W2G4,44.684139,-63.515915
B2W2G5,44.682659,-63.513874
B2W2G6,44.683246,-63.514881
B2W2G7,44.681880,-63.512602
B2W2G8,44.681140,-63.511943
B2W2G9,44.682471,-63.511313
B2W2H1,44.683221,-63.513063
B2W2H2,44.682178,-63.510979
B2W2H3,44.679828,-63.509208
B2W2H4,44.680655,-63.509729
B2W2H5,44.679935,-63.509237
B2W2H6,44.679099,-63.508858
B2W2H7,44.684382,-63.512326
B2W2H8,44.683795,-63.511772
B2W2H9,44.682804,-63.510807
B2W2J1,44.681474,-63.509400
B2W2J2,44.681833,-63.509764
B2W2J3,44.680178,-63.508752
B2W2J4,44.679375,-63.508518
B2W2J5,44.683041,-63.509573
B2W2J6,44.683058,-63.509630
B2W2J7,44.686426,-63.506579
B2W2J8,44.686723,-63.506726
B2W2J9,44.685156,-63.506218
B2W2K1,44.686558,-63.505907
B2W2K2,44.686562,-63.505898
